TransactionID,Date,Region,Category,Quantity,UnitPrice,Discount,Sales,Gender,Age
2255,2025-01-03,South,Clothing,6,173.27,0.0,1039.6200000000001,Male,61
2256,2025-02-21,West,Clothing,5,155.11,,775.5500000000001,Female,27
2257,2025-09-13,East,Clothing,4,214.42,0.15,729.0279999999999,Male,65
2258,2025-01-04,South,Office Supplies,3,186.32,,558.96,Female,31
2259,2025-02-05,North,Furniture,9,113.13,0.05,967.2615,Male,22
2260,2025-03-06,East,Electronics,4,305.26,0.0,1221.04,Male,42
2261,2025-01-05,East,Clothing,2,262.2,0.15,445.73999999999995,Male,31
2262,2025-10-11,South,Clothing,8,175.78,,1406.24,Female,51
2263,2025-12-28,South,Office Supplies,2,334.25,0.05,635.0749999999999,Female,47
2264,2025-06-14,East,Clothing,5,374.68,0.1,1686.0600000000002,Male,42
2265,2025-03-21,South,Electronics,10,471.36,0.1,4242.240000000001,Female,42
2266,2025-12-03,West,Electronics,9,124.34,0.0,1119.06,Male,63
2267,2025-08-14,North,Clothing,2,324.48,0.05,616.5120000000001,Male,30
2268,2025-08-15,South,Electronics,4,463.27,,1853.08,Female,29
2269,2025-03-30,South,Clothing,3,290.44,,871.3199999999999,Male,24
2270,2025-08-07,North,Office Supplies,6,330.34,,1982.04,Male,53
2271,2025-10-09,East,Office Supplies,3,122.05,0.05,347.8425,Male,68
2272,2025-10-23,East,Office Supplies,9,105.58,,950.22,Female,25
2273,2025-09-08,South,Furniture,8,369.87,0.15,2515.116,Female,36
2274,2025-05-07,East,Clothing,1,287.67,0.1,258.903,Male,29
2275,2025-08-17,West,Electronics,10,413.31,,4133.1,Male,54
2276,2025-03-31,East,Furniture,8,39.59,0.0,316.72,Female,66
2277,2025-09-27,West,Office Supplies,8,360.79,0.05,2742.004,Male,55
2278,2025-10-13,North,Electronics,9,125.3,0.05,1071.315,Male,68
2279,2025-07-06,South,Furniture,7,365.96,0.0,2561.72,Male,20
2280,2025-05-16,West,Office Supplies,9,247.03,0.15,1889.7794999999999,Male,62
2281,2025-12-27,South,Furniture,6,335.34,0.1,1810.836,Female,21
2282,2025-01-21,South,Clothing,4,13.58,0.1,48.888,Male,70
2283,2025-10-21,North,Office Supplies,10,163.76,0.15,1391.9599999999998,Male,31
2284,2025-10-20,South,Office Supplies,2,16.31,0.05,30.988999999999997,Male,23
2285,2025-06-05,South,Electronics,4,241.59,,966.36,Male,18
2286,2025-10-23,South,Clothing,7,496.13,0.0,3472.91,Male,56
2287,2025-02-28,South,Electronics,3,201.92,0.05,575.472,Male,28
2288,2025-03-02,North,Electronics,8,208.01,0.05,1580.8759999999997,Male,25
2289,2025-02-27,South,Electronics,7,204.33,0.05,1358.7945000000002,Male,57
2290,2025-01-17,West,Furniture,8,72.31,0.1,520.6320000000001,Male,57
2291,2025-04-20,West,Clothing,1,150.34,0.05,142.823,Female,31
2292,2025-10-02,East,Electronics,1,331.87,0.15,282.0895,Male,66
2293,2025-05-25,North,Clothing,3,54.73,0.1,147.77100000000002,Male,39
2294,2025-01-05,South,Office Supplies,10,334.14,0.05,3174.3299999999995,Female,26
2295,2025-01-09,East,Clothing,10,100.86,0.1,907.74,Male,69
2296,2025-12-02,East,Furniture,1,403.65,0.05,383.4675,Female,70
2297,2025-01-09,North,Furniture,2,118.29,0.15,201.09300000000002,Female,30
2298,2025-08-06,East,Clothing,6,277.1,,1662.6000000000001,Female,66
2299,2025-03-08,North,Furniture,4,423.94,0.1,1526.184,Male,27
2300,2025-09-04,South,electrnics,1,214.12,0.1,192.708,Male,53
2301,2025-09-11,North,Clothing,5,34.85,,174.25,Male,45
2302,2025-08-07,South,Furniture,10,16.08,0.05,152.75999999999996,Female,51
2303,2025-11-29,South,Electronics,2,174.48,0.1,314.06399999999996,Male,62
2304,2025-12-30,North,Electronics,5,21.03,0.0,105.15,Female,43
2305,2025-09-12,East,Clothing,10,457.53,0.15,3889.004999999999,Female,57
2306,2025-02-03,East,Office Supplies,6,224.19,0.1,1210.626,Female,29
2307,2025-05-07,South,Office Supplies,5,242.39,0.0,1211.9499999999998,Female,45
2308,2025-01-02,North,Electronics,2,26.84,0.0,53.68,Male,31
2309,2025-01-14,West,Clothing,7,279.15,0.0,1954.0499999999997,Female,66
2310,2025-02-16,North,Electronics,8,85.13,,681.04,Male,69
2311,2025-12-10,North,Electronics,6,226.64,0.05,1291.848,Female,63
2312,2025-02-01,North,Clothing,8,46.8,,374.4,Female,24
2313,2025-05-07,East,Electronics,1,233.66,0.05,221.97699999999998,Male,70
2314,2025-05-28,West,Office Supplies,6,485.13,0.1,2619.7019999999998,Male,69
2315,2025-07-25,North,Electronics,3,61.53,0.05,175.3605,Female,29
2316,2025-06-28,West,Clothing,9,430.41,0.1,3486.321,Female,56
2317,2025-05-10,,Office Supplies,8,19.69,0.0,157.52,Male,60
2318,2025-04-13,East,Clothing,10,204.28,0.15,1736.3799999999999,Female,45
2319,2025-03-18,South,Furniture,2,179.85,0.0,359.7,Female,19
2320,2025-01-17,West,Clothing,1,490.01,0.15,416.50849999999997,Male,37
2321,2025-06-19,North,Electronics,10,17.34,0.0,173.4,Female,55
2322,2025-09-06,North,Electronics,8,66.54,0.1,479.0880000000001,Female,55
2323,2025-05-01,North,Office Supplies,9,385.29,,3467.61,Male,38
2324,2025-05-08,North,Office Supplies,2,161.75,0.05,307.325,Male,69
2325,2025-10-29,West,Clothing,5,325.06,,1625.3,Female,58
2326,2025-04-25,West,Electronics,2,103.34,,206.68,Female,42
2327,2025-11-05,West,Clothing,9,376.2,0.0,3385.7999999999997,Male,27
2328,2025-04-21,West,Clothing,8,146.89,0.0,1175.12,Female,33
2329,2025-04-30,South,Furniture,3,382.29,0.15,974.8395,Female,55
2330,2025-10-19,North,Electronics,2,497.86,0.15,846.362,Female,28
2331,2025-08-09,North,Clothing,3,18.02,0.15,45.951,Male,24
2332,2025-02-15,North,Office Supplies,7,32.19,0.05,214.06349999999998,Male,52
2333,2025-02-12,West,Furniture,4,187.84,,751.36,Male,23
2334,2025-08-16,East,Electronics,1,366.82,,366.82,Male,52
2335,2025-07-24,South,Electronics,5,155.54,0.05,738.8149999999999,Female,40
2336,2025-09-25,West,Office Supplies,9,370.04,0.05,3163.842,Female,18
2337,2025-10-04,East,Electronics,3,35.55,0.0,106.64999999999999,Female,48
2338,2025-06-13,South,Clothing,8,334.96,0.05,2545.696,Male,37
2339,2025-11-01,South,Clothing,7,50.29,0.0,352.03,Female,68
2340,2025-03-26,South,Clothing,10,336.85,,3368.5,Female,55
2341,2025-12-10,East,Electronics,8,333.97,0.0,2671.76,Female,32
2342,2025-03-02,West,Electronics,5,452.84,0.0,2264.2,Female,45
2343,2025-01-23,South,Clothing,8,450.3,0.05,3422.2799999999997,Female,61
2344,2025-12-20,West,Office Supplies,9,281.3,0.1,2278.53,Male,67
2345,2025-08-24,South,Office Supplies,10,399.94,0.15,3399.49,Male,56
2346,2025-08-04,West,Furniture,5,418.37,0.15,1778.0724999999998,Female,57
2347,2025-08-08,East,Furniture,1,136.49,,136.49,Male,46
2348,2025-01-06,West,Furniture,3,282.61,0.0,847.83,Male,40
2349,2025-10-24,East,Furniture,4,413.63,0.15,1406.3419999999999,Male,50
2350,2025-10-21,South,Electronics,4,136.63,0.15,464.542,Female,26
2351,2025-05-13,West,Electronics,7,242.36,,1696.52,Female,19
2352,2025-11-16,South,Electronics,2,49.15,0.0,98.3,Male,40
2353,2025-12-05,South,Clothing,10,321.85,0.05,3057.575,Male,32
2354,2025-04-20,East,Furniture,8,361.26,0.0,2890.08,Male,20
2355,2025-05-11,West,Office Supplies,6,280.37,0.0,1682.22,Male,28
2356,2025-07-04,South,Office Supplies,5,376.49,0.15,1600.0825,Male,57
2357,2025-02-19,South,Office Supplies,7,162.35,0.0,1136.45,Female,19
2358,2025-10-18,West,Clothing,7,204.02,0.0,1428.14,Male,67
2359,2025-09-22,North,Electronics,3,351.6,,1054.8000000000002,Female,47
2360,2025-10-10,West,Office Supplies,3,52.96,0.0,158.88,Female,51
2361,2025-02-23,South,Clothing,4,420.67,,1682.68,Female,34
2362,2025-10-07,South,Clothing,7,310.15,,2171.0499999999997,Female,37
2363,2025-09-17,East,Office Supplies,7,285.77,0.0,2000.3899999999999,Female,38
2364,2025-12-04,South,Furniture,1,59.77,,59.77,Male,61
2365,2025-09-02,North,Office Supplies,6,126.97,0.15,647.5469999999999,Male,22
2366,2025-08-31,South,Clothing,2,214.13,0.0,428.26,Male,44
2367,2025-06-10,North,Office Supplies,4,208.34,0.05,791.692,Female,41
2368,2025-11-03,North,Electronics,1,192.6,0.0,192.6,Female,69
2369,2025-03-11,East,Furniture,5,267.52,,1337.6,Male,36
2370,2025-07-12,West,Clothing,7,342.79,0.1,2159.577,Female,44
2371,2025-01-26,South,Electronics,6,395.64,0.1,2136.456,Female,38
2372,2025-08-05,East,Electronics,6,247.56,0.15,1262.556,Female,68
2373,2025-06-07,North,Clothing,6,482.56,0.05,2750.592,Male,33
2374,2025-07-09,South,Furniture,5,400.47,0.15,1701.9975000000002,Female,39
2375,2025-12-25,East,Office Supplies,5,31.83,0.15,135.27749999999997,Male,21
2376,2025-01-05,North,Furniture,7,84.33,0.05,560.7945,Male,36
2377,2025-04-03,West,Office Supplies,8,216.95,0.15,1475.26,Female,26
2378,2025-06-11,North,Electronics,10,38.33,0.0,383.29999999999995,Male,35
2379,2025-12-30,East,Clothing,2,50.69,,101.38,Male,18
2380,2025-10-02,West,Clothing,1,58.63,,58.63,Female,53
2381,2025-03-07,East,Clothing,4,437.94,0.05,1664.172,Male,69
2382,2025-05-20,East,Furniture,8,71.78,0.15,488.104,Female,22
2383,2025-03-17,South,Office Supplies,2,460.16,0.0,920.32,Male,65
2384,2025-09-03,West,Electronics,6,117.85,0.1,636.39,Female,53
2385,2025-06-29,South,Office Supplies,3,187.41,0.1,506.007,Male,25
2386,2025-12-10,East,Office Supplies,9,348.88,0.05,2982.924,Female,69
2387,2025-05-18,East,Office Supplies,1,20.56,0.15,17.476,Female,36
2388,2025-11-30,South,Electronics,8,172.58,0.05,1311.608,Male,26
2389,2025-04-10,East,Clothing,3,467.65,0.15,1192.5074999999997,Male,46
2390,2025-08-13,East,Furniture,7,383.26,0.05,2548.6789999999996,Female,28
2391,2025-01-16,West,Furniture,4,434.47,,1737.88,Male,48
2392,2025-07-01,North,Clothing,1,329.25,0.0,329.25,Male,70
2393,2025-01-22,North,Clothing,5,167.83,0.05,797.1925,Male,38
2394,2025-10-07,South,Office Supplies,9,415.72,0.1,3367.3320000000003,Male,37
2395,2025-01-07,North,Clothing,1,429.63,0.0,429.63,Female,48
2396,2025-09-16,West,Office Supplies,5,259.52,0.0,1297.6,Male,35
2397,2025-05-11,East,Office Supplies,5,458.81,0.1,2064.6450000000004,Female,21
2398,2025-09-30,North,Clothing,4,410.63,0.1,1478.268,Male,46
2399,2025-12-27,South,Electronics,9,58.04,0.1,470.124,Male,52
2400,2025-08-22,West,Clothing,9,258.68,0.1,2095.308,Male,66
2401,2025-12-20,West,Furniture,10,35.16,0.1,316.44,Female,24
2402,2025-05-21,West,Furniture,8,342.11,0.1,2463.192,Male,69
2403,2025-02-15,East,Furniture,10,272.52,0.15,2316.4199999999996,Female,26
2404,2025-04-15,West,Furniture,9,326.11,,2934.9900000000002,Male,33
2405,2025-10-18,West,Electronics,2,79.72,0.0,159.44,Female,70
2406,2025-03-22,North,Furniture,10,108.99,0.05,1035.4049999999997,Male,27
2407,2025-03-04,South,Furniture,1,409.03,0.0,409.03,Male,18
2408,2025-01-09,West,Clothing,2,347.37,0.15,590.529,Female,25
2409,2025-01-24,West,Clothing,1,256.42,,256.42,Male,18
2410,2025-10-08,East,Clothing,2,409.83,0.05,778.6769999999999,Male,36
2411,2025-02-01,East,Furniture,4,449.38,0.1,1617.768,Male,55
2412,2025-09-19,West,Furniture,1,394.15,0.1,354.735,Male,38
2413,2025-06-08,East,Electronics,7,433.85,,3036.9500000000003,Male,18
2414,2025-04-12,South,Electronics,1,231.24,0.15,196.554,Female,70
2415,2025-05-23,West,Clothing,6,476.49,,2858.94,Male,39
2416,2025-01-11,West,Office Supplies,1,220.78,0.15,187.66299999999998,Male,22
2417,2025-01-07,North,Electronics,7,458.49,0.1,2888.4870000000005,Male,36
2418,2025-01-01,West,Office Supplies,8,273.12,0.0,2184.96,Female,20
2419,2025-09-25,South,Clothing,10,12.45,,124.5,Female,53
2420,2025-04-14,West,Furniture,5,279.21,0.15,1186.6425,Female,56
2421,2025-08-24,West,Electronics,1,266.34,,266.34,Female,51
2422,2025-12-16,East,Electronics,8,391.89,0.0,3135.12,Female,69
2423,2025-10-30,North,Clothing,7,94.4,0.15,561.6800000000001,Female,19
2424,2025-12-21,North,Furniture,10,122.19,0.0,1221.9,Female,62
2425,2025-07-03,South,Clothing,8,425.39,,3403.12,Male,37
2426,2025-02-10,East,Furniture,9,428.12,,3853.08,Male,68
2427,2025-08-25,North,Clothing,6,171.13,0.1,924.102,Female,47
2428,2025-05-29,West,Office Supplies,2,337.13,0.05,640.5469999999999,Female,56
2429,2025-04-05,South,Office Supplies,2,52.8,,105.6,Male,56
2430,2025-12-31,West,Office Supplies,10,204.39,0.05,1941.7049999999997,Male,28
2431,2025-03-14,North,Clothing,10,471.8,0.1,4246.2,Male,69
2432,2025-12-29,East,Furniture,5,361.9,0.1,1628.55,Male,70
2433,2025-10-11,West,Electronics,6,342.1,0.1,1847.3400000000004,Female,45
2434,2025-09-16,South,Furniture,3,6.43,,19.29,Female,49
2435,2025-01-01,North,Clothing,10,13.94,0.0,139.4,Male,63
2436,2025-06-25,West,Furniture,7,141.18,0.0,988.26,Male,70
2437,2025-03-11,South,Furniture,5,424.57,0.15,1804.4225,Female,64
2438,2025-05-24,South,Furniture,1,33.91,0.15,28.823499999999996,Female,63
2439,2025-08-20,North,Clothing,4,49.59,0.15,168.606,Female,18
2440,2025-09-04,North,Electronics,2,34.16,0.1,61.48799999999999,Male,54
2441,2025-07-10,North,Electronics,1,307.16,0.15,261.086,Female,29
2442,2025-08-07,East,Furniture,2,375.03,0.0,750.06,Female,21
2443,2025-10-19,West,Electronics,3,103.81,0.0,311.43,Female,55
2444,2025-06-10,East,Electronics,1,7.28,0.15,6.188,Female,53
2445,2025-12-31,South,Clothing,6,351.07,0.05,2001.099,Female,55
2446,2025-10-12,East,Furniture,10,110.6,0.15,940.1,Female,35
2447,2025-08-30,South,Clothing,2,209.64,0.0,419.28,Male,69
2448,2025-06-09,North,Office Supplies,9,45.91,0.0,413.18999999999994,Female,20
2449,2025-03-20,West,Furniture,6,388.47,,2330.82,Male,22
2450,2025-08-28,West,Office Supplies,5,110.6,0.1,497.7,Male,39
2451,2025-03-19,East,Clothing,7,267.32,0.15,1590.5539999999999,Male,65
2452,2025-08-08,South,Office Supplies,8,100.91,,807.28,Female,52
2453,2025-09-15,,Furniture,4,275.85,0.05,1048.23,Female,69
2454,2025-11-19,North,Office Supplies,5,205.92,0.05,978.1199999999999,Female,21
2455,2025-08-17,West,Office Supplies,8,463.87,0.0,3710.96,Female,57
2456,2025-06-21,South,Furniture,6,44.63,0.15,227.61300000000003,Male,64
2457,2025-01-05,East,Electronics,10,21.84,0.1,196.56,Male,49
2458,2025-11-19,North,Furniture,5,366.66,,1833.3000000000002,Male,23
2459,2025-02-21,North,Electronics,8,390.56,0.15,2655.808,Male,39
2460,2025-06-01,South,Furniture,8,342.58,0.0,2740.64,Male,43
2461,2025-11-14,East,Electronics,6,460.09,0.1,2484.486,Male,18
2462,2025-02-12,East,Electronics,3,95.21,0.1,257.067,Male,28
2463,2025-08-02,East,Furniture,1,44.08,0.0,44.08,Male,40
2464,2025-12-02,,Electronics,10,133.52,,1335.2,Female,36
2465,2025-01-23,South,Furniture,8,54.45,0.15,370.26,Female,56
2466,2025-10-09,East,Electronics,1,465.72,,465.72,Male,60
2467,2025-02-03,East,Furniture,1,9.81,0.15,8.3385,Female,67
2468,2025-01-07,North,Electronics,4,346.56,,1386.24,Female,40
2469,2025-03-06,North,Office Supplies,1,439.75,0.15,373.78749999999997,Male,22
2470,2025-10-05,South,Office Supplies,5,315.3,0.0,1576.5,Male,52
2471,2025-07-03,East,Office Supplies,6,381.18,0.05,2172.7259999999997,Male,20
2472,2025-07-05,West,Clothing,7,39.98,0.0,279.85999999999996,Male,59
2473,2025-01-10,North,Electronics,7,287.74,,2014.18,Female,63
2474,2025-08-13,West,Office Supplies,8,135.07,0.05,1026.532,Male,63
2475,2025-04-22,East,Office Supplies,4,287.29,0.1,1034.2440000000001,Male,19
2476,2025-01-02,South,Office Supplies,7,247.93,0.15,1475.1834999999999,Female,18
2477,2025-04-22,North,Clothing,3,318.28,0.0,954.8399999999999,Male,42
2478,2025-06-10,South,Office Supplies,5,69.35,0.15,294.7375,Male,47
2479,2025-10-03,South,Furniture,5,95.97,0.0,479.85,Male,68
2480,2025-04-24,North,Electronics,5,168.86,0.0,844.3000000000001,Male,54
2481,2025-01-21,East,Furniture,7,420.27,0.0,2941.89,Male,58
2482,2025-10-04,East,Furniture,9,457.19,,4114.71,Male,27
2483,2025-03-01,South,Furniture,2,195.09,0.15,331.653,Male,36
2484,2025-12-14,East,Clothing,6,479.06,0.15,2443.206,Female,54
2485,2025-04-06,West,Office Supplies,2,89.64,,179.28,Male,43
2486,2025-01-24,West,Furniture,4,476.86,0.05,1812.068,Male,62
2487,2025-03-14,South,Electronics,8,188.17,,1505.36,Female,47
2488,2025-08-26,,Clothing,1,348.98,0.05,331.531,Male,23
2489,2025-06-26,North,Furniture,3,116.7,,350.1,Male,45
2490,2025-12-25,South,Electronics,3,53.99,,161.97,Female,51
2491,2025-03-05,North,Office Supplies,9,288.56,0.15,2207.484,Male,45
2492,2025-02-24,East,Office Supplies,2,254.05,0.05,482.695,Male,64
2493,2025-10-29,West,Furniture,6,286.64,0.15,1461.8639999999998,Male,42
2494,2025-10-12,East,Furniture,9,27.01,0.0,243.09,Female,52
2495,2025-12-25,West,Furniture,10,429.75,0.0,4297.5,Female,29
2496,2025-09-18,North,Electronics,5,169.19,0.1,761.355,Male,28
2497,2025-09-02,South,Office Supplies,3,5.6,0.05,15.959999999999997,Male,58
2498,2025-04-28,North,Office Supplies,3,332.93,0.05,948.8504999999999,Male,35
2499,2025-05-23,South,Electronics,8,493.76,0.05,3752.5759999999996,Male,44
2500,2025-07-04,North,Furniture,10,303.21,0.05,2880.495,Male,26
2501,2025-01-19,,Furniture,4,489.44,0.1,1761.984,Male,26
2502,2025-08-13,North,Furniture,8,182.79,0.05,1389.204,Female,63
2503,2025-04-10,North,Clothing,1,449.76,0.05,427.272,Female,21
2504,2025-07-28,North,Office Supplies,5,200.96,0.0,1004.8000000000001,Male,46
2505,2025-08-22,North,Furniture,8,181.15,,1449.2,Male,67
2506,2025-02-06,North,Clothing,1,327.62,,327.62,Male,48
2507,2025-06-02,South,Furniture,7,433.27,0.0,3032.89,Male,68
2508,2025-01-15,East,Electronics,5,127.73,,638.65,Female,43
2509,2025-03-25,North,Clothing,3,285.91,0.05,814.8435,Female,18
2510,2025-09-14,East,Clothing,1,186.61,,186.61,Female,47
2511,2025-01-21,South,Electronics,7,120.76,0.15,718.522,Female,41
2512,2025-07-05,East,Office Supplies,1,155.08,0.1,139.572,Male,46
2513,2025-08-09,South,Furniture,7,489.95,0.1,3086.685,Female,40
2514,2025-01-05,South,Clothing,5,325.38,0.15,1382.865,Male,26
2515,2025-03-28,North,Office Supplies,7,71.67,0.0,501.69,Male,34
2516,2025-04-21,East,Office Supplies,7,334.4,0.1,2106.72,Male,24
2517,2025-12-14,West,Electronics,9,425.82,0.0,3832.38,Female,27
2518,2025-11-24,West,Office Supplies,4,363.56,0.0,1454.24,Male,30
2519,2025-10-14,East,Clothing,6,403.47,0.05,2299.779,Male,41
2520,2025-12-08,South,Furniture,1,185.51,0.05,176.2345,Female,30
2521,2025-01-18,West,Clothing,4,43.39,0.1,156.204,Male,41
2522,2025-05-17,East,Clothing,6,432.47,0.15,2205.597,Female,68
2523,2025-08-21,East,Furniture,7,295.48,0.1,1861.5240000000001,Female,33
2524,2025-08-12,West,Clothing,6,284.34,0.1,1535.436,Female,69
2525,2025-02-02,South,Electronics,7,108.27,0.1,682.101,Male,39
2526,2025-05-27,East,Office Supplies,6,15.95,0.0,95.69999999999999,Male,70
2527,2025-06-24,,Office Supplies,3,381.41,,1144.23,Female,54
2528,2025-07-15,South,Electronics,7,154.53,0.15,919.4535,Male,18
2529,2025-08-21,North,Office Supplies,5,72.67,0.1,327.01500000000004,Male,42
2530,2025-03-04,South,Furniture,5,31.06,0.1,139.76999999999998,Male,44
2531,2025-03-01,South,Electronics,5,389.49,0.1,1752.7050000000002,Female,54
2532,2025-07-31,South,Electronics,4,330.6,0.15,1124.04,Male,19
2533,2025-10-01,East,Furniture,2,250.36,,500.72,Male,25
2534,2025-02-10,North,Office Supplies,6,366.3,0.15,1868.13,Female,28
2535,2025-04-18,South,Clothing,6,408.74,0.1,2207.196,Female,34
2536,2025-05-17,South,Furniture,8,29.06,0.15,197.60799999999998,Male,62
2537,2025-09-28,South,Clothing,7,399.33,0.05,2655.5445,Female,46
2538,2025-03-09,West,Furniture,10,217.84,0.1,1960.5600000000002,Male,47
2539,2025-01-02,North,Office Supplies,2,142.94,0.0,285.88,Male,70
2540,2025-08-13,East,Electronics,9,36.13,0.1,292.653,Male,19
2541,2025-03-19,South,Electronics,8,428.89,0.05,3259.564,Female,29
2542,2025-06-13,North,Clothing,8,332.97,0.05,2530.572,Male,56
2543,2025-06-04,South,Clothing,4,483.99,0.0,1935.96,Male,49
2544,2025-03-26,West,Office Supplies,1,103.24,0.05,98.07799999999999,Female,63
2545,2025-03-20,North,Furniture,9,388.9,0.05,3325.095,Female,68
2546,2025-05-07,East,Furniture,6,68.27,0.1,368.658,Male,27
2547,2025-03-28,South,Furniture,3,321.77,0.15,820.5134999999999,Male,18
2548,2025-05-28,East,Furniture,6,427.17,0.05,2434.8689999999997,Male,32
2549,2025-08-05,North,Clothing,7,48.12,0.1,303.156,Female,23
2550,2025-01-26,South,Clothing,9,488.18,0.0,4393.62,Female,68
2551,2025-03-03,West,Electronics,9,404.43,0.05,3457.8765,Male,18
2552,2025-09-09,East,Furniture,2,82.21,0.0,164.42,Male,63
2553,2025-02-15,East,Office Supplies,8,334.78,0.15,2276.504,Female,48
2554,2025-04-13,South,Furniture,6,224.1,0.1,1210.1399999999999,Male,31
2555,2025-12-20,North,Electronics,3,75.11,0.05,214.06349999999998,Female,34
2556,2025-03-20,South,Furniture,6,282.31,,1693.8600000000001,Male,64
2557,2025-07-01,East,Furniture,7,33.29,0.05,221.3785,Female,59
2558,2025-01-26,South,Electronics,7,124.91,0.15,743.2144999999999,Male,52
2559,2025-01-29,East,Electronics,5,201.43,0.15,856.0775000000001,Male,18
2560,2025-09-06,East,Electronics,6,118.41,,710.46,Female,27
2561,2025-01-07,South,Clothing,2,113.78,0.15,193.426,Male,50
2562,2025-05-27,East,Clothing,7,118.47,0.15,704.8965,Male,38
2563,2025-05-22,East,Electronics,8,27.29,0.1,196.488,Male,58
2564,2025-12-04,East,Electronics,2,187.3,0.15,318.41,Male,54
2565,2025-12-11,North,Electronics,6,168.32,0.1,908.928,Female,55
2566,2025-04-19,West,Office Supplies,10,163.92,,1639.1999999999998,Male,21
2567,2025-09-02,East,Furniture,1,406.55,0.0,406.55,Female,28
2568,2025-12-08,North,Furniture,1,40.2,0.15,34.17,Male,27
2569,2025-06-07,South,Clothing,2,470.7,,941.4,Female,47
2570,2025-09-30,North,Clothing,10,325.4,0.15,2765.9,Male,22
2571,2025-03-26,South,Electronics,7,247.82,0.15,1474.529,Male,26
2572,2025-08-13,West,Office Supplies,7,339.1,0.0,2373.7000000000003,Female,59
2573,2025-10-06,East,Furniture,7,179.45,0.05,1193.3424999999997,Male,56
2574,2025-02-16,North,Office Supplies,7,167.76,0.05,1115.6039999999998,Male,32
2575,2025-03-05,North,Office Supplies,3,27.61,0.0,82.83,Male,67
2576,2025-06-28,East,Clothing,8,404.74,0.1,2914.128,Female,48
2577,2025-01-04,West,Clothing,1,5.59,0.15,4.7515,Female,37
2578,2025-10-06,West,Clothing,7,250.72,0.1,1579.536,Female,23
2579,2025-08-03,West,Electronics,4,195.9,0.1,705.24,Female,39
2580,2025-01-17,East,Furniture,1,206.32,0.1,185.688,Female,30
2581,2025-01-20,West,Furniture,10,370.86,0.1,3337.7400000000002,Female,46
2582,2025-02-10,East,Furniture,2,441.95,,883.9,Female,32
2583,2025-06-14,West,Electronics,4,29.52,0.1,106.272,Male,41
2584,2025-06-29,West,Clothing,2,84.95,0.05,161.405,Male,45
2585,2025-06-03,East,Office Supplies,4,493.79,0.1,1777.644,Female,40
2586,2025-05-25,East,Office Supplies,7,330.44,0.05,2197.426,Female,36
2587,2025-04-24,East,Electronics,5,355.97,0.0,1779.8500000000001,Female,54
2588,2025-11-05,South,Office Supplies,10,126.07,,1260.6999999999998,Female,55
2589,2025-08-19,West,Office Supplies,5,117.08,0.1,526.86,Male,51
2590,2025-12-13,North,Office Supplies,9,89.81,0.05,767.8754999999999,Female,26
2591,2025-11-06,East,Electronics,8,363.16,0.05,2760.016,Male,28
2592,2025-02-23,West,Furniture,1,498.86,,498.86,Male,62
2593,2025-03-30,West,Office Supplies,2,430.91,0.0,861.82,Female,51
2594,2025-06-28,East,Office Supplies,4,147.1,0.15,500.14,Female,69
2595,2025-10-27,North,Furniture,3,430.28,0.05,1226.2979999999998,Male,20
2596,2025-06-04,West,Electronics,5,285.51,0.1,1284.795,Male,64
2597,2025-11-09,South,Office Supplies,4,285.45,0.0,1141.8,Male,26
2598,2025-02-28,East,Clothing,4,368.25,0.15,1252.05,Female,51
2599,2025-12-28,East,Clothing,10,198.85,0.1,1789.65,Male,53
2600,2025-08-09,South,Electronics,2,461.74,,923.48,Female,63
2601,2025-07-04,East,Clothing,9,152.68,0.1,1236.708,Female,32
2602,2025-02-13,East,Electronics,2,115.3,,230.6,Male,36
2603,2025-04-04,South,Electronics,4,415.26,0.05,1577.9879999999998,Male,30
2604,2025-06-08,West,Furniture,8,149.91,0.1,1079.352,Male,19
2605,2025-06-04,West,Clothing,4,333.33,,1333.32,Male,20
2606,2025-10-10,East,Clothing,6,356.82,0.05,2033.874,Male,27
2607,2025-12-01,West,Office Supplies,2,325.08,0.15,552.636,Male,47
2608,2025-05-15,South,Office Supplies,4,496.81,0.1,1788.516,Male,27
2609,2025-04-27,North,Furniture,9,398.0,0.1,3223.8,Male,70
2610,2025-10-14,West,Office Supplies,10,472.44,0.15,4015.74,Male,46
2611,2025-06-22,South,Furniture,3,103.49,0.05,294.94649999999996,Male,26
2612,2025-01-09,North,Furniture,3,168.44,,505.32,Male,18
2613,2025-04-28,West,Clothing,1,113.63,0.1,102.267,Female,22
2614,2025-12-21,West,Office Supplies,2,336.81,0.15,572.577,Male,46
2615,2025-08-07,East,Office Supplies,3,389.07,,1167.21,Male,65
2616,2025-01-30,South,Electronics,3,142.61,0.1,385.047,Male,29
2617,2025-04-29,West,Furniture,10,280.28,0.1,2522.52,Male,19
2618,2025-04-21,North,Furniture,5,359.79,0.05,1709.0025,Female,47
2619,2025-02-04,North,Clothing,10,405.7,0.0,4057.0,Male,28
2620,2025-12-05,North,Clothing,3,149.87,0.1,404.649,Female,34
2621,2025-12-05,,Clothing,9,233.97,0.0,2105.73,Female,70
2622,2025-05-14,South,Office Supplies,7,57.41,,401.87,Male,42
2623,2025-07-04,South,Clothing,9,117.56,0.15,899.334,Male,39
2624,2025-09-16,North,Office Supplies,2,94.04,0.1,169.27200000000002,Female,43
2625,2025-10-01,South,Furniture,5,357.74,,1788.7,Female,33
