TransactionID,Date,Branch,CustomerID,Age,Gender,AccountType,TransactionType,Channel,Amount,Balance,Region
2466,2025-10-19,Nairobi,56474,30,Female,Savings,Deposit,Mobile,2362.93,790001.18,Western
2467,2025-01-02,Eldoret,19405,48,Female,Savings,Transfer,Mobile,107686.5,661.96,Central
2468,2025-11-05,Nairobi,25772,27,Female,Savings,Loan Repayment,ATM,147149.39,35190.2,Coast
2469,2025-07-01,Kisumu,63871,21,Male,Savings,Transfer,Internet,105033.59,861796.53,Central
2470,2025-12-21,Nakuru,88756,28,Male,Savings,Loan Repayment,Mobile,58231.38,654648.61,Coast
2471,2025-07-01,Eldoret,77548,41,Male,Savings,Deposit,Mobile,166099.9,126460.09,Western
2472,2025-10-26,Nakuru,40399,55,Female,Current,Transfer,Branch,68233.69,598380.83,Rift Valley
2473,2025-09-28,Nairobi,86871,46,Female,Savings,Loan Repayment,Mobile,26357.18,892788.24,Central
2474,2025-11-05,Nakuru,35268,62,Male,Savings,Transfer,Branch,82290.04,224651.13,Coast
2475,2025-04-17,Mombasa,21835,43,Female,Savings,Withdrawal,ATM,3166.08,990957.45,Rift Valley
2476,2025-04-02,Nakuru,46747,57,Female,Savings,Transfer,Branch,47203.99,140922.63,Western
2477,2025-06-15,Mombasa,64665,66,Male,Savings,Loan Repayment,Branch,86402.07,207975.02,Rift Valley
2478,2025-03-22,Mombasa,37790,60,Female,Current,Loan Repayment,Mobile,39240.93,69092.57,Western
2479,2025-01-07,Nakuru,31667,71,Male,Savings,Loan Repayment,Internet,97155.22,262998.31,Central
2480,2025-12-14,Eldoret,50609,56,Male,Savings,Loan Repayment,Branch,148140.04,80467.09,Rift Valley
2481,2025-10-19,Eldoret,30418,31,Female,Savings,Withdrawal,Mobile,61517.73,6847.79,Rift Valley
2482,2025-02-06,Nairobi,78121,65,Male,Current,Transfer,Branch,142913.7,425345.78,Central
2483,2025-01-23,Nairobi,14919,41,Female,Current,Withdrawal,ATM,83517.29,98381.7,Coast
2484,2025-10-27,Nakuru,66990,42,Female,Current,Bill Payment,ATM,151804.9,312959.98,Western
2485,2025-08-05,Kisumu,68650,73,Female,Current,Withdrawal,Mobile,119679.08,513733.08,Central
2486,2025-06-04,Nakuru,46105,31,Female,Savings,Deposit,Branch,195486.16,649169.53,Coast
2487,2025-11-28,Nairobi,87543,23,Female,Savings,Transfer,Mobile,47747.42,864651.08,Western
2488,2025-12-17,Mombasa,21904,29,Female,Savings,Transfer,Mobile,44376.05,748524.7,Coast
2489,2025-04-18,Mombasa,86689,50,Female,Savings,Loan Repayment,Branch,165421.38,54363.32,Central
2490,2025-08-26,Eldoret,73883,33,Male,Savings,Loan Repayment,Branch,125742.75,322459.76,Western
2491,2025-01-25,Mombasa,61614,74,Female,Savings,Bill Payment,ATM,23617.39,736330.12,Rift Valley
2492,2025-07-29,Nakuru,58312,44,Female,Savings,Loan Repayment,Internet,188942.01,624981.71,Western
2493,2025-12-29,Kisumu,24111,48,Female,Current,Bill Payment,Internet,199696.68,31069.06,Central
2494,2025-06-22,Nairobi,32904,58,Male,Savings,Transfer,Branch,146207.26,868003.77,Coast
2495,2025-06-21,Eldoret,39616,31,Male,Savings,Withdrawal,Internet,135413.76,82844.25,Western
2496,2025-04-12,Eldoret,95745,55,Male,Current,Deposit,ATM,87589.19,657797.8,Coast
2497,2025-06-23,Nakuru,56836,18,Female,Savings,Loan Repayment,Branch,23122.65,617616.51,Rift Valley
2498,2025-10-25,Eldoret,92944,18,Male,Savings,Deposit,Mobile,113570.6,33222.92,Central
2499,2025-03-14,Nairobi,95958,56,Female,Current,Deposit,Branch,66803.06,657878.7,Coast
2500,2025-10-09,Eldoret,76907,20,Male,Current,Loan Repayment,ATM,66531.67,25571.5,Central
2501,2025-10-20,Eldoret,63329,45,Male,Current,Loan Repayment,Branch,197962.31,683076.77,Central
2502,2025-11-07,Nakuru,85270,63,Female,Current,Withdrawal,Branch,40071.25,853616.3,Western
2503,2025-10-09,Eldoret,38315,29,Female,Savings,Transfer,Branch,179016.44,388479.48,Central
2504,2025-09-13,Nairobi,98237,74,Female,Savings,Deposit,Mobile,116230.0,148043.06,Rift Valley
2505,2025-09-26,Eldoret,30692,48,Female,Savings,Bill Payment,Branch,100170.03,956168.14,Western
2506,2025-10-28,Nairobi,66382,50,Male,Current,Deposit,Internet,171826.54,157519.55,Western
2507,2025-06-09,Kisumu,36703,51,Female,Savings,Withdrawal,ATM,178751.83,648604.53,Rift Valley
2508,2025-08-26,Nairobi,12781,49,Female,Current,Loan Repayment,ATM,6481.93,281850.88,Central
2509,2025-07-24,Kisumu,80558,18,Female,Savings,Deposit,ATM,81666.11,10848.58,Coast
2510,2025-03-03,Nairobi,50846,62,Female,Current,Deposit,Branch,59988.66,726713.13,Coast
2511,2025-12-09,Eldoret,45173,52,Male,Current,Withdrawal,Internet,22455.72,144045.74,Rift Valley
2512,2025-11-04,Eldoret,89239,26,Male,Current,Transfer,Branch,71745.22,291170.06,Coast
2513,2025-03-25,Nakuru,11716,22,Male,Current,Deposit,Branch,154745.44,876366.29,Rift Valley
2514,2025-05-31,Nairobi,95811,49,Male,Savings,Transfer,ATM,131539.92,359330.45,Central
2515,2025-05-09,Eldoret,27232,33,Male,Savings,Deposit,ATM,176622.08,249259.5,Coast
2516,2025-03-09,Kisumu,69991,38,Male,Current,Transfer,Branch,48563.74,602629.73,Central
2517,2025-05-29,Mombasa,10256,46,Female,Savings,Bill Payment,Mobile,18909.23,929934.82,Central
2518,2025-04-18,Eldoret,26622,54,Female,Current,Withdrawal,Branch,39357.76,453288.58,Rift Valley
2519,2025-03-25,Eldoret,61133,48,Female,Savings,Deposit,Internet,176677.45,355637.83,Central
2520,2025-08-08,Nakuru,65919,53,Male,Current,Deposit,ATM,171154.92,377177.78,Rift Valley
2521,2025-04-24,Nakuru,79313,41,Female,Savings,Deposit,Mobile,12738.75,200202.38,Central
2522,2025-03-13,Mombasa,64108,69,Female,Savings,Loan Repayment,Branch,194586.89,465282.3,Central
2523,2025-10-04,Nakuru,55991,65,Male,Savings,Deposit,ATM,54862.55,119706.58,Western
2524,2025-04-22,Kisumu,63298,68,Female,Current,Transfer,Internet,174811.68,324552.68,Western
2525,2025-07-19,Nairobi,47561,60,Female,Current,Bill Payment,Mobile,153898.56,455969.51,Coast
2526,2025-10-12,Nairobi,33907,75,Male,Current,Loan Repayment,Internet,116736.52,258862.4,Rift Valley
2527,2025-02-06,Mombasa,75045,61,Female,Current,Loan Repayment,Internet,135604.12,863476.18,Western
2528,2025-11-27,Mombasa,57159,44,Male,Savings,Transfer,ATM,129041.47,826156.69,Rift Valley
2529,2025-11-22,Nakuru,49662,74,Female,Current,Withdrawal,Mobile,100061.07,598967.97,Coast
2530,2025-08-03,Eldoret,22355,47,Female,Savings,Deposit,ATM,162542.9,221129.45,Coast
2531,2025-10-22,Eldoret,44292,59,Male,Savings,Loan Repayment,Internet,155517.6,817506.49,Rift Valley
2532,2025-08-13,Nairobi,19996,32,Male,Current,Loan Repayment,Internet,151367.25,578485.25,Central
2533,2025-01-16,Nakuru,22751,72,Male,Savings,Transfer,Internet,105509.61,583318.59,Coast
2534,2025-04-21,Nakuru,73166,58,Male,Savings,Transfer,Mobile,86964.48,287574.17,Western
2535,2025-10-26,Kisumu,50197,61,Female,Savings,Deposit,Branch,87600.13,686965.25,Western
2536,2025-10-28,Nairobi,26205,37,Female,Current,Transfer,Internet,65826.16,644887.4,Coast
2537,2025-08-10,Mombasa,69154,42,Male,Current,Transfer,ATM,11287.51,96551.23,Coast
2538,2025-11-05,Mombasa,92965,54,Female,Current,Bill Payment,ATM,33026.22,640752.22,Western
2539,2025-12-02,Nairobi,92688,40,Male,Savings,Loan Repayment,Mobile,164163.05,518210.03,Coast
2540,2025-05-04,Eldoret,76580,61,Male,Savings,Transfer,Mobile,149955.6,94620.63,Central
2541,2025-08-20,Kisumu,24266,36,Female,Current,Deposit,ATM,129972.19,452789.29,Rift Valley
2542,2025-03-25,Nakuru,22359,24,Male,Savings,Transfer,Internet,41441.69,58051.23,Western
2543,2025-10-20,Nakuru,10644,38,Male,Savings,Bill Payment,Mobile,130102.88,666415.57,Coast
2544,2025-10-29,Kisumu,84481,25,Male,Current,Bill Payment,ATM,40919.33,40200.07,Rift Valley
2545,2025-02-12,Nairobi,90665,66,Male,Current,Loan Repayment,Internet,63848.04,916465.6,Western
2546,2025-10-23,Eldoret,40838,42,Male,Savings,Deposit,ATM,143272.9,712104.15,Western
2547,2025-04-03,Nairobi,52510,57,Female,Savings,Withdrawal,Internet,138534.26,832785.65,Western
2548,2025-09-13,Nairobi,69021,58,Female,Current,Withdrawal,ATM,78109.36,673563.74,Rift Valley
2549,2025-06-01,Nairobi,61386,41,Female,Savings,Deposit,Internet,188565.58,702093.25,Central
2550,2025-03-08,Eldoret,88380,44,Female,Current,Withdrawal,Internet,185791.7,348601.82,Coast
2551,2025-11-02,Eldoret,93241,39,Male,Current,Transfer,ATM,57136.2,382396.08,Rift Valley
2552,2025-04-22,Nakuru,29142,46,Male,Savings,Loan Repayment,Branch,160037.93,412233.82,Rift Valley
2553,2025-11-28,Kisumu,34830,48,Male,Savings,Withdrawal,ATM,59553.15,938004.28,Coast
2554,2025-11-11,Mombasa,94409,50,Male,Savings,Deposit,Mobile,99220.03,516470.31,Rift Valley
2555,2025-11-13,Nairobi,17622,27,Female,Current,Deposit,Branch,96564.87,640175.14,Rift Valley
2556,2025-05-24,Nakuru,26934,21,Male,Savings,Deposit,Branch,80032.12,919992.74,Coast
2557,2025-06-23,Kisumu,45741,68,Female,Current,Deposit,Internet,87236.73,566570.31,Coast
2558,2025-03-23,Mombasa,86461,34,Male,Savings,Bill Payment,Internet,21571.31,851187.34,Coast
2559,2025-08-28,Mombasa,72816,20,Male,Current,Bill Payment,ATM,66907.53,33512.54,Coast
2560,2025-07-01,Mombasa,22363,39,Male,Savings,Loan Repayment,Branch,181936.43,945484.46,Rift Valley
2561,2025-02-15,Mombasa,70564,20,Male,Current,Deposit,Internet,82293.02,319275.64,Rift Valley
2562,2025-05-07,Kisumu,84512,75,Male,Current,Deposit,Mobile,137398.29,480645.67,Rift Valley
2563,2025-11-16,Mombasa,32012,62,Female,Current,Loan Repayment,Internet,144767.79,265884.66,Coast
2564,2025-03-21,Nairobi,49394,34,Female,Current,Withdrawal,Mobile,117738.1,835017.54,Western
2565,2025-09-17,Nairobi,77400,45,Female,Savings,Transfer,ATM,156276.98,466948.08,Rift Valley
2566,2025-09-29,Nakuru,13948,63,Male,Savings,Withdrawal,Mobile,12763.4,839846.72,Central
2567,2025-09-15,Nakuru,61482,66,Male,Savings,Loan Repayment,ATM,176386.73,635748.9,Central
2568,2025-12-20,Kisumu,38431,43,Female,Current,Bill Payment,ATM,119651.0,778338.15,Rift Valley
2569,2025-10-27,Eldoret,62083,23,Female,Savings,Bill Payment,Mobile,83879.79,517683.73,Coast
2570,2025-09-13,Mombasa,36723,27,Male,Savings,Withdrawal,Internet,110050.32,835417.06,Central
2571,2025-07-30,Eldoret,49978,74,Male,Current,Deposit,Branch,174295.28,990543.56,Coast
2572,2025-12-18,Nakuru,45096,51,Female,Current,Transfer,Mobile,113221.32,232032.62,Rift Valley
2573,2025-10-13,Nairobi,82448,49,Male,Savings,Loan Repayment,ATM,83632.0,898879.17,Western
2574,2025-04-22,Nairobi,18305,74,Female,Savings,Bill Payment,Branch,176569.28,190553.63,Coast
2575,2025-08-20,Eldoret,51229,64,Female,Savings,Transfer,Internet,153935.53,146546.52,Central
2576,2025-12-04,Mombasa,36986,64,Male,Savings,Deposit,Mobile,122339.27,694484.23,Central
2577,2025-04-27,Mombasa,19635,74,Male,Current,Bill Payment,Mobile,182055.14,590949.58,Western
2578,2025-02-12,Nairobi,93435,58,Female,Current,Transfer,ATM,105852.7,782569.88,Coast
2579,2025-08-20,Eldoret,93904,27,Male,Savings,Deposit,ATM,43688.1,710923.81,Rift Valley
2580,2025-04-11,Nairobi,34693,21,Male,Savings,Loan Repayment,Internet,146886.21,27218.06,Coast
2581,2025-06-17,Kisumu,76006,22,Female,Savings,Deposit,Branch,118324.0,905659.15,Rift Valley
2582,2025-01-18,Kisumu,30067,38,Female,Current,Bill Payment,ATM,80761.42,680101.78,Coast
2583,2025-07-16,Mombasa,19100,54,Female,Current,Withdrawal,Branch,129686.16,699688.12,Western
2584,2025-10-16,Mombasa,34143,26,Male,Current,Bill Payment,Mobile,42108.7,84255.63,Coast
2585,2025-01-15,Mombasa,42763,37,Male,Current,Loan Repayment,ATM,13752.59,695468.06,Central
2586,2025-09-18,Nairobi,24156,75,Male,Savings,Transfer,Branch,12330.98,655737.5,Rift Valley
2587,2025-08-25,Mombasa,61717,21,Female,Current,Deposit,ATM,91536.42,731504.08,Central
2588,2025-12-19,Eldoret,93377,22,Female,Savings,Bill Payment,ATM,142918.96,234603.6,Central
2589,2025-11-02,Nakuru,87571,33,Female,Savings,Deposit,Branch,139279.12,104600.73,Rift Valley
2590,2025-04-10,Nakuru,18900,70,Female,Current,Deposit,Branch,53141.18,610620.65,Coast
2591,2025-11-18,Nakuru,82174,33,Female,Savings,Bill Payment,Internet,38060.37,27962.11,Central
2592,2025-09-12,Eldoret,84920,70,Male,Savings,Bill Payment,Mobile,96941.6,481881.41,Rift Valley
2593,2025-08-15,Mombasa,88729,50,Female,Savings,Transfer,Branch,15470.32,754892.08,Coast
2594,2025-02-04,Eldoret,59091,50,Female,Savings,Bill Payment,ATM,27954.32,994164.76,Rift Valley
2595,2025-08-31,Nairobi,14286,29,Female,Savings,Loan Repayment,Branch,148065.56,189039.54,Western
2596,2025-10-05,Eldoret,95452,36,Male,Current,Withdrawal,Mobile,147321.39,4877.32,Coast
2597,2025-03-09,Nairobi,50460,57,Female,Savings,Transfer,Mobile,50526.43,444247.94,Western
2598,2025-02-21,Nairobi,52793,45,Female,Savings,Withdrawal,Branch,110833.78,184481.58,Rift Valley
2599,2025-03-29,Nakuru,65491,53,Male,Current,Loan Repayment,Mobile,15554.42,594206.27,Western
2600,2025-12-30,Eldoret,24043,54,Female,Current,Loan Repayment,Mobile,94032.03,650077.06,Western
2601,2025-09-26,Eldoret,45366,38,Male,Savings,Withdrawal,Branch,59411.69,475361.24,Central
2602,2025-09-20,Nakuru,42267,55,Male,Savings,Deposit,ATM,141931.21,90374.43,Central
2603,2025-05-29,Mombasa,43957,70,Female,Current,Deposit,Mobile,29154.04,950744.23,Coast
2604,2025-09-26,Kisumu,12468,50,Male,Savings,Withdrawal,Mobile,193202.55,644591.54,Western
2605,2025-07-20,Nakuru,70644,53,Female,Current,Loan Repayment,Internet,56624.3,526437.58,Central
2606,2025-06-07,Eldoret,23949,72,Female,Current,Loan Repayment,Internet,463.71,628795.63,Central
2607,2025-03-28,Kisumu,37391,21,Female,Current,Loan Repayment,Branch,130443.28,263176.32,Central
2608,2025-05-18,Mombasa,99541,50,Female,Current,Bill Payment,Branch,52125.9,954475.88,Coast
2609,2025-07-03,Nakuru,39520,37,Male,Savings,Loan Repayment,Branch,146501.57,745036.07,Central
2610,2025-10-26,Mombasa,28330,65,Female,Savings,Deposit,Branch,96326.99,614210.68,Western
2611,2025-03-06,Kisumu,98439,75,Male,Current,Deposit,Mobile,64653.15,388121.59,Coast
2612,2025-04-24,Nairobi,16921,21,Male,Current,Bill Payment,Mobile,29510.66,178270.49,Western
2613,2025-01-14,Nakuru,78588,59,Female,Current,Transfer,Internet,114571.22,644414.15,Coast
2614,2025-07-25,Eldoret,59360,69,Male,Savings,Loan Repayment,Mobile,194544.61,64249.8,Coast
2615,2025-02-18,Nairobi,80969,18,Female,Current,Transfer,Mobile,194274.97,372404.35,Rift Valley
2616,2025-06-06,Nairobi,79927,33,Male,Current,Withdrawal,Branch,68097.56,523686.77,Coast
2617,2025-12-01,Nairobi,27981,33,Male,Savings,Loan Repayment,Branch,171344.05,486501.25,Rift Valley
2618,2025-01-20,Eldoret,51711,64,Female,Savings,Transfer,ATM,5413.73,981477.73,Coast
2619,2025-08-23,Eldoret,18207,37,Female,Current,Loan Repayment,Internet,198653.99,301737.97,Rift Valley
2620,2025-12-25,Nairobi,61488,34,Female,Current,Transfer,Mobile,89218.03,57268.22,Coast
2621,2025-03-30,Eldoret,10410,46,Female,Current,Transfer,ATM,39901.66,591288.66,Rift Valley
2622,2025-10-27,Nairobi,96819,35,Female,Savings,Withdrawal,Branch,34011.55,30905.31,Central
2623,2025-07-09,Eldoret,51014,67,Male,Savings,Deposit,Branch,166581.64,208992.37,Central
2624,2025-01-29,Eldoret,73566,52,Male,Current,Bill Payment,Branch,45884.79,558261.84,Western
2625,2025-05-10,Mombasa,27774,18,Female,Current,Withdrawal,Mobile,147367.39,972043.97,Western
2626,2025-08-08,Kisumu,18154,42,Male,Savings,Bill Payment,Internet,188006.04,201932.76,Rift Valley
2627,2025-11-21,Nakuru,63399,32,Male,Savings,Deposit,Internet,52534.41,57871.63,Rift Valley
2628,2025-04-25,Nairobi,66651,41,Female,Current,Transfer,Mobile,105995.72,882773.93,Western
2629,2025-04-29,Mombasa,39564,74,Male,Savings,Loan Repayment,Internet,175099.7,264538.44,Coast
2630,2025-12-24,Eldoret,13079,74,Male,Savings,Loan Repayment,Internet,18764.47,137839.07,Coast
2631,2025-11-10,Kisumu,45379,44,Male,Current,Withdrawal,ATM,180479.35,867030.48,Central
2632,2025-12-10,Kisumu,76816,49,Female,Savings,Bill Payment,Internet,71620.39,736811.23,Western
2633,2025-11-17,Kisumu,22732,22,Female,Savings,Transfer,ATM,90849.69,915448.99,Coast
2634,2025-11-22,Kisumu,40946,44,Male,Current,Transfer,Internet,80060.08,506065.49,Western
2635,2025-11-11,Mombasa,98689,50,Female,Current,Withdrawal,Internet,171714.95,112364.73,Coast
2636,2025-03-16,Eldoret,87326,71,Male,Savings,Deposit,Internet,19258.03,641282.92,Western
2637,2025-09-22,Nakuru,45268,66,Female,Current,Withdrawal,Branch,108809.45,42360.28,Central
2638,2025-07-22,Mombasa,93706,75,Male,Savings,Loan Repayment,Internet,14267.67,760610.12,Coast
2639,2025-04-28,Nairobi,43030,32,Female,Current,Loan Repayment,Internet,132529.28,74154.24,Rift Valley
2640,2025-11-05,Eldoret,24685,51,Female,Current,Bill Payment,ATM,73428.76,931215.68,Rift Valley
2641,2025-05-03,Kisumu,78139,22,Female,Savings,Withdrawal,Internet,118337.61,189217.1,Rift Valley
2642,2025-06-21,Nairobi,22366,49,Female,Savings,Withdrawal,Internet,83720.41,694815.46,Central
2643,2025-08-19,Nakuru,69259,19,Female,Savings,Deposit,ATM,58925.15,68417.21,Coast
2644,2025-12-18,Kisumu,78605,25,Male,Current,Withdrawal,ATM,27613.35,543547.61,Central
2645,2025-05-19,Nairobi,49882,22,Male,Savings,Loan Repayment,Mobile,11365.15,587252.99,Western
2646,2025-05-12,Kisumu,80256,54,Female,Savings,Transfer,Mobile,46126.3,661728.19,Central
2647,2025-11-15,Nakuru,29101,64,Female,Current,Bill Payment,Branch,51740.6,423114.13,Western
2648,2025-10-02,Kisumu,81670,48,Female,Current,Deposit,Mobile,58352.1,527833.88,Central
2649,2025-12-27,Eldoret,98387,73,Male,Savings,Loan Repayment,Branch,44997.26,587763.27,Coast
2650,2025-08-29,Mombasa,47668,20,Male,Savings,Bill Payment,ATM,55978.06,900674.72,Coast
2651,2025-03-24,Mombasa,76168,24,Male,Current,Loan Repayment,ATM,15422.59,553798.5,Western
2652,2025-07-20,Eldoret,27322,37,Male,Savings,Bill Payment,ATM,185523.17,539779.6,Coast
2653,2025-05-29,Eldoret,24806,63,Female,Current,Withdrawal,Internet,51689.01,396109.67,Central
2654,2025-06-27,Nakuru,87145,51,Male,Current,Transfer,Internet,154.73,715137.62,Western
2655,2025-08-16,Kisumu,96920,18,Female,Savings,Withdrawal,ATM,51645.68,379354.27,Rift Valley
2656,2025-07-11,Mombasa,41555,49,Male,Current,Loan Repayment,ATM,40856.4,382710.87,Coast
2657,2025-10-02,Mombasa,20274,73,Female,Current,Bill Payment,ATM,162240.76,341851.23,Central
2658,2025-05-20,Nakuru,32384,71,Female,Current,Withdrawal,Internet,57556.53,878439.34,Central
2659,2025-03-07,Kisumu,26768,56,Male,Current,Deposit,ATM,152270.14,145599.74,Coast
2660,2025-09-22,Eldoret,68641,45,Male,Current,Withdrawal,ATM,21420.55,120909.42,Central
2661,2025-04-28,Kisumu,43893,50,Male,Savings,Transfer,Branch,21744.22,767705.62,Coast
2662,2025-01-31,Mombasa,21466,62,Male,Current,Transfer,ATM,183973.08,592576.06,Western
2663,2025-10-08,Kisumu,22378,52,Male,Current,Withdrawal,Internet,3852.51,468104.53,Coast
2664,2025-01-16,Eldoret,98352,47,Female,Current,Loan Repayment,Mobile,44016.84,244092.33,Central
2665,2025-07-22,Kisumu,86491,36,Male,Current,Withdrawal,Internet,107607.29,512528.49,Central
2666,2025-01-30,Nakuru,64364,58,Female,Savings,Bill Payment,Branch,62304.59,509719.76,Rift Valley
2667,2025-02-12,Nakuru,85518,36,Female,Savings,Bill Payment,Branch,168869.83,686285.54,Coast
2668,2025-07-28,Nakuru,40075,35,Male,Savings,Withdrawal,Mobile,166951.75,508834.45,Rift Valley
2669,2025-12-29,Nairobi,51518,42,Male,Savings,Withdrawal,Internet,74214.05,696063.42,Coast
2670,2025-04-13,Nairobi,32348,64,Female,Current,Bill Payment,Branch,3386.19,127635.36,Central
2671,2025-02-25,Mombasa,94893,18,Female,Savings,Withdrawal,Internet,102078.33,649559.48,Western
2672,2025-10-10,Nairobi,77186,40,Female,Savings,Deposit,Branch,115047.76,109351.04,Central
2673,2025-03-12,Kisumu,95473,29,Female,Savings,Withdrawal,Branch,188491.67,769188.15,Central
2674,2025-11-14,Mombasa,58863,23,Female,Savings,Transfer,Internet,105793.23,132131.39,Coast
2675,2025-05-08,Nakuru,89186,52,Male,Savings,Transfer,Internet,191730.38,658653.39,Rift Valley
2676,2025-03-01,Nakuru,32093,59,Male,Savings,Bill Payment,Mobile,129557.45,520828.74,Western
2677,2025-08-07,Eldoret,99365,29,Female,Current,Loan Repayment,Branch,34760.76,562501.78,Western
2678,2025-09-23,Kisumu,13348,75,Female,Savings,Transfer,ATM,36686.93,978276.88,Western
2679,2025-11-12,Kisumu,17982,21,Female,Current,Loan Repayment,ATM,107781.12,391125.11,Western
2680,2025-08-23,Mombasa,62840,55,Male,Savings,Withdrawal,Internet,45233.2,94715.91,Western
2681,2025-04-07,Mombasa,24532,71,Male,Current,Loan Repayment,Internet,129004.09,37959.52,Rift Valley
2682,2025-03-20,Eldoret,66812,75,Male,Savings,Transfer,Internet,82614.88,982934.81,Coast
2683,2025-12-02,Nairobi,10073,53,Male,Savings,Bill Payment,Branch,41151.37,943014.65,Rift Valley
2684,2025-07-11,Nakuru,42274,62,Female,Savings,Loan Repayment,Internet,91567.86,796037.83,Rift Valley
2685,2025-02-04,Nairobi,38526,23,Male,Current,Withdrawal,Internet,54307.63,766900.2,Rift Valley
2686,2025-08-26,Eldoret,44995,43,Male,Current,Loan Repayment,Mobile,166943.83,340787.65,Central
2687,2025-02-10,Nakuru,56787,73,Male,Current,Deposit,Internet,116316.16,53032.83,Central
2688,2025-08-09,Mombasa,47682,48,Female,Savings,Deposit,ATM,107512.38,843972.52,Western
2689,2025-07-20,Eldoret,64348,60,Female,Current,Loan Repayment,ATM,45135.99,792743.11,Central
2690,2025-07-08,Kisumu,95821,39,Male,Current,Loan Repayment,Internet,139311.35,590445.52,Western
2691,2025-05-27,Nairobi,46156,25,Male,Current,Withdrawal,Branch,134792.67,350704.66,Coast
2692,2025-06-30,Nakuru,62410,70,Female,Current,Withdrawal,Internet,182921.35,109572.59,Western
2693,2025-07-22,Nairobi,66968,75,Male,Savings,Transfer,Mobile,157226.32,79409.8,Western
2694,2025-12-06,Nairobi,26679,36,Female,Current,Withdrawal,Branch,109012.4,330355.82,Central
2695,2025-12-22,Nairobi,37214,52,Male,Savings,Withdrawal,Branch,76475.86,744784.48,Western
2696,2025-09-28,Mombasa,63002,68,Female,Current,Withdrawal,Internet,62901.79,149369.18,Rift Valley
2697,2025-02-08,Nairobi,97321,27,Female,Current,Bill Payment,Branch,79468.15,49910.93,Coast
2698,2025-11-29,Nairobi,94451,56,Male,Current,Bill Payment,Branch,157183.49,489025.53,Western
2699,2025-02-25,Nairobi,39241,69,Female,Savings,Transfer,Internet,71163.88,729096.06,Central
2700,2025-06-11,Mombasa,22388,72,Male,Savings,Transfer,Internet,16614.78,924627.37,Rift Valley
2701,2025-05-04,Mombasa,99110,45,Male,Savings,Transfer,ATM,46736.12,112129.3,Coast
2702,2025-09-23,Nairobi,77256,57,Male,Current,Transfer,Mobile,141623.69,913580.21,Rift Valley
2703,2025-03-14,Nairobi,76693,36,Female,Savings,Transfer,ATM,138254.66,594860.33,Central
2704,2025-10-21,Nakuru,60669,49,Female,Current,Bill Payment,Internet,145444.18,813898.82,Rift Valley
2705,2025-05-25,Eldoret,30352,20,Male,Savings,Withdrawal,Mobile,199324.81,352310.77,Rift Valley
2706,2025-09-03,Kisumu,96235,74,Female,Current,Withdrawal,Branch,122665.14,452429.6,Rift Valley
2707,2025-05-01,Nairobi,49562,21,Male,Savings,Bill Payment,Internet,95960.66,485516.6,Rift Valley
2708,2025-07-12,Kisumu,17707,31,Male,Current,Withdrawal,Branch,73201.69,110249.95,Rift Valley
2709,2025-07-08,Nairobi,92965,54,Male,Current,Deposit,Internet,130468.38,242012.2,Western
2710,2025-02-03,Kisumu,28611,19,Female,Current,Withdrawal,Internet,130677.06,964508.45,Central
2711,2025-07-16,Nairobi,75823,22,Male,Current,Transfer,Mobile,33002.8,606612.73,Central
2712,2025-04-05,Kisumu,85490,18,Female,Savings,Withdrawal,Internet,183965.53,293555.52,Rift Valley
2713,2025-08-10,Eldoret,79359,21,Female,Savings,Loan Repayment,ATM,30930.29,256376.87,Coast
2714,2025-09-22,Nairobi,90787,31,Male,Current,Loan Repayment,Branch,88968.68,793985.03,Coast
2715,2025-08-21,Eldoret,71241,37,Female,Current,Deposit,Branch,91106.79,669559.89,Central
2716,2025-11-27,Nairobi,57044,75,Female,Savings,Deposit,Internet,41920.93,825799.7,Western
2717,2025-12-27,Eldoret,47895,75,Male,Savings,Withdrawal,Internet,93567.63,701817.12,Central
2718,2025-12-20,Mombasa,77472,27,Female,Current,Deposit,Branch,160503.33,424831.19,Western
2719,2025-01-02,Mombasa,13951,27,Male,Current,Bill Payment,ATM,159624.59,966836.43,Rift Valley
2720,2025-02-24,Kisumu,31494,61,Female,Savings,Withdrawal,Branch,36077.53,502758.65,Coast
2721,2025-05-23,Nairobi,85598,58,Male,Savings,Transfer,Branch,99430.18,742195.01,Western
2722,2025-09-06,Eldoret,91921,39,Female,Savings,Transfer,ATM,136635.95,73802.93,Coast
2723,2025-09-22,Nakuru,41674,23,Male,Current,Transfer,Internet,26786.82,233852.48,Western
2724,2025-04-01,Eldoret,41536,70,Male,Current,Loan Repayment,ATM,84616.6,34583.93,Rift Valley
2725,2025-10-15,Nairobi,57955,31,Male,Savings,Bill Payment,ATM,172780.85,914287.84,Coast
2726,2025-08-18,Nairobi,64689,65,Female,Savings,Loan Repayment,Internet,197537.35,469006.32,Coast
2727,2025-01-28,Kisumu,56744,26,Female,Current,Loan Repayment,Mobile,185815.54,771374.9,Coast
2728,2025-11-21,Nakuru,21624,32,Male,Savings,Withdrawal,Internet,188233.5,770500.16,Coast
2729,2025-03-21,Mombasa,29298,39,Male,Current,Bill Payment,ATM,100531.91,138696.38,Western
2730,2025-04-21,Nairobi,12324,37,Female,Savings,Transfer,Internet,28226.44,541713.7,Coast
2731,2025-09-28,Kisumu,19172,33,Female,Savings,Deposit,Branch,48537.59,395601.03,Western
